target_institution_name,target_state,target_county,match_tier,confidence,is_hospital_taxonomy,npi,org_name,other_name,pl_addr1,pl_city,pl_state,pl_zip,taxonomy_1,taxonomy_2,is_subpart,parent_org_name,deactivation_date
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.165,False,1134685019,"CENTRAL MAINE ORTHOPAEDICS AMBULATORY SURGERY CENTER, LLC",,690 MINOT AVE STE 4,AUBURN,ME,042103922,261QA1903X,,N,,05/07/2024
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1972647824,ALLERGY & ASTHMA ASSOCIATES OF MAINE,,195 FORE RIVER PKWY,PORTLAND,ME,041022780,174400000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1083590111,"BRIGHTSTAR SERVICES OF MAINE, LLC",,265 LISBON ST UNIT 2,LEWISTON,ME,042407704,320900000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1366273179,LUXELIFE CAREGIVING OF MAINE LLC,,400 CONGRESS ST STE 300,PORTLAND,ME,041013553,253Z00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1639343429,MAINE BONE & JOINT SPECIALISTS LLC,,107 FIRST PARK DRIVE,OAKLAND,ME,04963,207X00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1891810412,MAINE CENTERS FOR HEALTHCARE PHYSICAL THERAPY,,980 FOREST AVE,PORTLAND,ME,041033336,225100000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1881767846,MAINE EAR NOSE & THROAT CENTER LLC,<UNAVAIL>,69 US ROUTE 1,SCARBOROUGH,ME,040749374,207Y00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.164,False,1043432628,"MAINE NEUROBEHAVIORAL SERVICES, P.A.",,21 NORTHBROOK DR,FALMOUTH,ME,041051346,103T00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1487896080,CITY OF PORTLAND MAINE,,166 BRACKETT ST,PORTLAND,ME,041023825,261QP0905X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1861720906,CITY OF PORTLAND MAINE,,20 PORTLAND ST,PORTLAND,ME,041012912,207KI0005X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1437485117,CITY OF PORTLAND MAINE,,103 INDIA ST,PORTLAND,ME,041014211,207KI0005X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1881908291,CITY OF PORTLAND MAINE,,103 INDIA ST,PORTLAND,ME,041014211,261QP0905X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1588990261,CITY OF PORTLAND MAINE,,272 CONGRESS ST,PORTLAND,ME,041013637,261QM0850X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.163,False,1881719763,CITY OF PORTLAND MAINE,,103 INDIA ST,PORTLAND,ME,041014211,261QP0905X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.162,False,1750514808,MAINE OFFICE OF CHILD AND FAMILY SERVICES,,2 ANTHONY AVE,AUGUSTA,ME,043309426,251B00000X,253J00000X,Y,STATE OF MAINE,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.161,False,1629297858,"BIDDEFORD FAMILY CHIROPRACTIC, LLC",,7 POMERLEAU ST,BIDDEFORD,ME,040059457,111N00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.161,False,1982283172,"BOSTON CHILD STUDY CENTER - MAINE, P.C.",,68 COMMERCIAL ST FL 2,PORTLAND,ME,041015089,103TC0700X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.16,False,1710869409,MAINE EMERGENCY DENTIST,,23 WATER ST,SACO,ME,040725119,122300000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.16,False,1699630384,MAINE FAMILY COUNSELING LLC,,94 AUBURN ST,PORTLAND,ME,041032141,101YM0800X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.158,False,1952198632,MAINE DENTAL SURGERY CENTER PC,,701 US ROUTE 1 STE 3A,YARMOUTH,ME,040967006,261QA1903X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.157,False,1952717084,MAINE COAST ORAL SURGERY,<UNAVAIL>,1601 CONGRESS ST,PORTLAND,ME,041022102,1223S0112X,1223X0008X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.157,False,1902781180,MAINE MOTHER AND COMPANY LLC,,54 CUMBERLAND ST STE 5,BRUNSWICK,ME,040111829,261Q00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.155,False,1144487596,COMMUNITY CHIROPRACTIC OF MAINE,,222 SAINT JOHN ST STE 216,PORTLAND,ME,041023057,111N00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.155,False,1306875208,MAINE ARTIFICIAL LIMB & ORTHOTICS,,959 BRIGHTON AVE,PORTLAND,ME,041021020,222Z00000X,332B00000X,N,,10/30/2008
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1588784409,"FOOT AND ANKLE ASSOCIATES OF MAINE, P.A.",,310 BATH RD,BRUNSWICK,ME,04011,213ES0103X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1083709869,"FOOT AND ANKLE ASSOCIATES OF MAINE, P.A.",,310 BATH RD,BRUNSWICK,ME,040112651,213ES0000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1952360059,MAINE EYE CARE ASSOCIATES,<UNAVAIL>,325A KENNEDY MEMORIAL DR,WATERVILLE,ME,049014517,261QA1903X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1710953336,MAINE EYE CARE ASSOCIATES,<UNAVAIL>,325A KENNEDY MEMORIAL DR,WATERVILLE,ME,049014517,207W00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1336554021,MAINE HOLISTIC COUNSELING LLC,,62 RUSSELL ST,FARMINGDALE,ME,043442800,1041C0700X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1033585278,MAINE HOME CARE SOLUTIONS,,175 BLACK POINT RD,SCARBOROUGH,ME,040749351,253Z00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1982033569,"MAINE LASER SKIN CARE, P.A.",,12 SHUMAN AVE STE 7,AUGUSTA,ME,043306020,207R00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1326811506,"MAINE RECOVERY COLLECTIVE, LLC",<UNAVAIL>,56 MOSHER ST,SOUTH PORTLAND,ME,041062122,324500000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.154,False,1487525721,"MAINE RECOVERY COLLECTIVE, LLC",,94 COLLEGE ST,LEWISTON,ME,042406800,324500000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.153,False,1962542092,ALLEGIANCE HOSPICE CARE OF MAINE,<UNAVAIL>,100 FODEN ROAD WEST,SOUTH PORTLAND,ME,041062323,251G00000X,,Y,"ALLEGIANCE HOSPICE GROUP, INC.",
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.153,False,1356420400,MAINE CENTER FOR LIPIDS & CARDIOVASCULAR HEALTH LLC,,96 CAMPUS DR,SCARBOROUGH,ME,040747133,174400000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.153,False,1376236695,MAINE COMMUNITY SUPPORT SERVICES,,8 FLEMING ST,LINCOLN,ME,044571493,251S00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.153,False,1144845207,MAINE COMMUNITY SUPPORT SERVICES,,31 RIVER ST APT 1,LEWISTON,ME,042407873,251B00000X,251E00000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.152,False,1346104593,MAINE ACCESS POINTS,,51 HARPSWELL RD,BRUNSWICK,ME,040112549,1041C0700X,207R00000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1366807695,GUARDIAN PHARMACY OF MAINE LLC,<UNAVAIL>,3 BUSINESS PKWY,BRUNSWICK,ME,040117390,313M00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1871672469,"GUARDIAN PHARMACY OF MAINE, LLC",<UNAVAIL>,3 BUSINESS PKWY,BRUNSWICK,ME,040117390,332B00000X,3336L0003X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1407841083,INDEPENDENT ORDER OF ODD FELLOWS HOME OF MAINE,<UNAVAIL>,85 CARON LN,AUBURN,ME,042104288,314000000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1417280306,INDEPENDENT ORDER OF ODD FELLOWS HOME OF MAINE,,85 CARON LANE,AUBURN,ME,04210,310400000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1770907545,MAINE ADVANCED SPINAL CARE LLC,<UNAVAIL>,2550 POST RD,WELLS,ME,040902550,111N00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1265289524,"MAINE EMPLOYMENT SOLUTIONS, LLC",,650 MAIN ST STE 102,SOUTH PORTLAND,ME,041065448,253Z00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.151,False,1598983918,"MAINE GROWTH OPPORTUNITIES, INC.",,611 RIDGE RD,CHESTERVILLE,ME,049383607,174400000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.15,False,1528280179,MAINE EDUCATIONAL CENTER FOR THE DEAF AND HARD OF HEARING,<UNAVAIL>,1 MACKWORTH IS,FALMOUTH,ME,041051900,251300000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.149,False,1528030814,MAINE CENTER OF CANCER MEDICINE & BLOOD DISORDERS,,100 CAMPUS DR UNIT 108,SCARBOROUGH,ME,040747172,207RH0003X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.149,False,1427472398,MAINE ENDODONTICS PA,,221 EASTERN AVE,AUGUSTA,ME,043305930,1223E0200X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.149,False,1457553182,MAINE PROSTHODONTICS,,1250 FOREST AVENUE,PORTLAND,ME,04103,1223P0700X,1223P0700X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1982763801,"CENTRAL MAINE ORAL & MAXILLOFACIAL SURGERY ASSOCIATES, PA",,405 CENTER STREET,AUBURN,ME,04210,1223S0112X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1114202561,MAINE CARDIOLOGY ASSOCIATES,,119 GANNETT DR,SOUTH PORTLAND,ME,041066942,207RC0001X,207RC0000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1760767255,MAINE CARDIOLOGY ASSOCIATES,,198 MAIN ST,LEWISTON,ME,042407640,207RC0000X,,Y,MAINE CARDIOLOGY ASSOCIATES,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1205836749,MAINE CARDIOLOGY ASSOCIATES,,119 GANNETT DR,SOUTH PORTLAND,ME,041066942,2085N0904X,207RC0000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1285873646,"MAINE DIAGNOSTIC IMAGING, PA",,111 FRANKLIN HEALTH CMNS,FARMINGTON,ME,049386144,2085R0202X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.148,False,1477578268,MAINE FELDENKRAIS & PHYSICAL THERAPY,,34 HENNESSEY AVE.,BRUNSWICK,ME,040110000,225100000X,225100000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1073674016,MAINE GENERAL COMMUNITY CARE,<UNAVAIL>,10 WATER ST,WATERVILLE,ME,049016559,251B00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1548320088,MAINE GENERAL COMMUNITY CARE,<UNAVAIL>,8 HIGHWOOD ST,WATERVILLE,ME,049015740,251S00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1255492294,MAINE GENERAL COMMUNITY CARE,<UNAVAIL>,8 HIGHWOOD ST,WATERVILLE,ME,049015740,251S00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1780785337,MAINE GENERAL COMMUNITY CARE,<UNAVAIL>,8 HIGHWOOD ST,WATERVILLE,ME,049015740,103TC1900X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1619519873,MAINE MEDICAL CONSULTANTS PC,,335 BRIGHTON AVE,PORTLAND,ME,041022363,207R00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1841968914,MAINE MEDICAL SPECIALISTS PC,,6 CITY CTR FL 3,PORTLAND,ME,041015808,261Q00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1417087883,MAINE NEONATOLOGY ASSOCIATES,,22 BRAMHALL ST,PORTLAND,ME,041023175,2080N0001X,,N,,06/03/2008
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1043297179,MAINE OTOLARYNGOLOGY SURGERY,<UNAVAIL>,116 NORTHPORT AVE,BELFAST,ME,049156095,174400000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1073621751,MAINE PHYSICAL THERAPY LIMITED PARTNERSHIP,,28 COLLEGE AVE,WATERVILLE,ME,049016105,261QP2000X,225100000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.145,False,1821106501,MAINE PHYSICAL THERAPY LIMITED PARTNERSHIP,,23 LEIGHTON RD,AUGUSTA,ME,043307705,225100000X,261QP2000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.143,False,1992205249,MAINE ASSISTIVE TECHNOLOGY SOLUTIONS,,24 HIGHLAND AVE,NEWPORT,ME,049533229,224Z00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.143,False,1659575371,MAINE COAST ANESTHESIA,,329 MAINE ST,BRUNSWICK,ME,040113310,207L00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.143,False,1770392037,MAINE COAST RHEUMATOLOGY PLLC,,8 MASON STREET,BRUNSWICK,ME,040111514,207RR0500X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.143,False,1083008098,MAINE LIFE CARE RETIREMENT COMMUNITY,,15 PIPER ROAD,SCARBOROUGH,ME,040747541,363LG0600X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.143,False,1649251034,"MAINE LIFE CARE RETIREMENT COMMUNITY, INC.",,15 PIPER RD,SCARBOROUGH,ME,040747541,314000000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.141,False,1679376065,"MAINE FOOT AND ANKLE SPECIALISTS, PLLC",<UNAVAIL>,619 BRIGHTON AVE,PORTLAND,ME,041022373,213ES0103X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.141,False,1609566843,MAINE ORAL SURGERY AND DENTAL IMPLANT CENTER,,23 WATER ST,SACO,ME,040725119,1223S0112X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1720650823,EVEREST RECOVERY CENTERS - MAINE,,2 LEHNER RD,SACO,ME,040721836,261QR0405X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1295432110,EVEREST RECOVERY CENTERS - MAINE,,16 ASSOCIATION DRIVE,MANCHESTER,ME,04351,261QR0405X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1447107149,"MAINE ACUTE CARE MEDICINE, PLLC",,335 BRIGHTON AVE STE 201,PORTLAND,ME,041022361,207R00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1942258264,MAINE MOLECULAR IMAGING LLC,,360 BROADWAY,BANGOR,ME,044013979,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1972551299,MAINE MOLECULAR IMAGING LLC,,95 CAMPUS AVE,LEWISTON,ME,042406055,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1316995632,MAINE MOLECULAR IMAGING LLC,,46 FAIRVIEW AVE,SKOWHEGAN,ME,049761481,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1316995624,MAINE MOLECULAR IMAGING LLC,,100 CAMPUS DR,SCARBOROUGH,ME,040749692,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1548219579,MAINE MOLECULAR IMAGING LLC,,1 MEDICAL CENTER DR,BIDDEFORD,ME,04005,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1285682591,MAINE MOLECULAR IMAGING LLC,,123 MEDICAL CENTER DR,BRUNSWICK,ME,040112652,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1659329985,MAINE MOLECULAR IMAGING LLC,,118 NORTHPORT AVE,BELFAST,ME,049156009,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1578667994,MAINE MOLECULAR IMAGING LLC,,27 INDUSTRIAL AVE,SANFORD,ME,040735820,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1750339065,MAINE MOLECULAR IMAGING LLC,,149 NORTH ST,WATERVILLE,ME,049014974,293D00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.14,False,1184161085,"MAINE MOLECULAR IMAGING, LLC",<UNAVAIL>,6 GLEN COVE DR,ROCKPORT,ME,048564240,2085R0202X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.139,False,1578003547,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,105 TOPSHAM FAIR MALL RD UNIT 1,TOPSHAM,ME,040861773,332B00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.139,False,1760546253,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",,11 ROCK ROW STE 120,WESTBROOK,ME,040924877,332B00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.139,False,1205896107,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,11 ROCK ROW STE 120,WESTBROOK,ME,040924877,1041C0700X,133V00000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.139,False,1205376274,"MAINE CENTER FOR CANCER MEDICINE & BLOOD DISORDERS, P.A.",<UNAVAIL>,2 INDEPENDENCE DR,KENNEBUNK,ME,040436078,332B00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.138,False,1609511492,MAINE ASCENT PHYSICAL THERAPY & WELLNESS,,81 BARTLETT RD,KITTERY POINT,ME,039055650,225100000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.138,False,1609949908,MAINE HEART SURGICAL ASSOCIATES,,818 CONGRESS ST,PORTLAND,ME,041023112,208G00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.138,False,1043424344,MAINE NEPHROLOGY ASSOCIATES P.A.,,1600B CONGRESS ST,PORTLAND,ME,041022124,207RN0300X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.138,False,1649483215,MAINE SCHOOL ADMINISTRATIVE DISTRICT 3,,74 SCHOOL STREET,UNITY,ME,049889734,251300000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.138,False,1649484023,MAINE SCHOOL ADMINISTRATIVE DISTRICT 3,,74 SCHOOL STREET,UNITY,ME,049889734,251C00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.136,False,1801848791,MAINE COAST PHYSICIAN AFFILIATES,<UNAVAIL>,50 UNION ST,ELLSWORTH,ME,046051586,332BC3200X,335E00000X,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.136,False,1023231321,MAINE SCHOOL ADMINISTRATION DISTRICT #67,,57 MAIN STREET,LINCOLN,ME,04457,251300000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.136,False,1194933176,MAINE SCHOOL ADMINISTRATIVE DISTRICT # 15,,14 SHAKER RD,GRAY,ME,040399701,251C00000X,,N,,
MaineHealth Maine Medical Center Biddeford (former Southern Maine Health Care),ME,York,NAME_ONLY,0.136,False,1699980714,MAINE SCHOOL ADMINISTRATIVE DISTRICT # 15,,14 SHAKER RD,GRAY,ME,040399701,251300000X,,N,,
